name,make,model,kilometerdriven,ownernumber,price,fueltype_num,transmission_num,isc24assured_num,age
Maruti Baleno,Maruti,Baleno,65252,1,576000,1,1,0,9
Datsun Go,Datsun,Go,39169,1,306000,1,1,0,10
Hyundai Elite i20,Hyundai,Elite I20,53054,2,573000,3,1,0,10
Hyundai i10,Hyundai,I10,79979,1,247000,1,1,0,14
Skoda Rapid,Skoda,Rapid,47803,1,580000,1,1,0,9
Ford Ecosport,Ford,Ecosport,44710,1,695000,3,1,0,7
Honda Jazz,Honda,Jazz,49672,1,497000,3,1,0,9
Maruti Dzire,Maruti,Dzire,14365,1,592000,1,1,0,5
Hyundai Elite i20,Hyundai,Elite I20,37294,1,681000,1,1,0,8
Maruti Eeco,Maruti,Eeco,17008,1,487000,1,1,0,6
Hyundai Creta,Hyundai,Creta,70737,2,999500,3,1,0,6
Maruti Ciaz,Maruti,Ciaz,33238,1,590000,1,1,0,9
Volkswagen Polo,Volkswagen,Polo,30412,1,908000,1,2,0,9
Honda City,Honda,City,23732,1,1023000,1,1,0,6
Hyundai Elite i20,Hyundai,Elite I20,41782,2,458000,1,1,0,9
Maruti Ciaz,Maruti,Ciaz,59206,2,646000,1,2,0,8
Honda City,Honda,City,91466,1,713000,1,2,0,9
Maruti Baleno,Maruti,Baleno,75824,2,543800,1,1,0,9
Tata Tiago,Tata,Tiago,29096,1,423000,3,1,0,7
Hyundai i10,Hyundai,I10,56009,2,326000,1,1,0,13
Maruti Alto 800,Maruti,Alto 800,60112,1,268000,1,1,0,11
Maruti Celerio,Maruti,Celerio,16166,1,416000,1,1,0,6
Hyundai Creta,Hyundai,Creta,33575,1,1130499,1,1,0,5
Maruti Eeco,Maruti,Eeco,38935,1,473000,1,1,0,7
Hyundai Elite i20,Hyundai,Elite I20,22060,1,801000,1,1,0,6
Maruti Baleno,Maruti,Baleno,47266,1,698799,1,1,0,6
Maruti Dzire,Maruti,Dzire,40791,1,709000,1,1,0,4
Hyundai Elite i20,Hyundai,Elite I20,25909,1,655000,1,1,0,8
Ford Ecosport,Ford,Ecosport,43612,1,996000,1,1,0,6
Toyota Glanza,Toyota,Glanza,25253,1,864000,1,1,0,5
Ford Ecosport,Ford,Ecosport,8974,2,975000,1,1,0,7
Mahindra Thar,Mahindra,Thar,32441,1,831000,3,1,0,7
KIA SELTOS,Kia,Seltos,66920,1,1110000,3,1,0,5
Maruti Ciaz,Maruti,Ciaz,43179,2,629000,1,1,0,9
Honda City,Honda,City,26127,1,710000,1,1,0,8
Maruti A Star,Maruti,A Star,33863,1,167700,1,1,0,15
Ford Ecosport,Ford,Ecosport,84391,1,876099,3,1,0,6
Maruti Baleno,Maruti,Baleno,45759,1,674799,1,1,0,6
Maruti IGNIS,Maruti,Ignis,47243,1,595000,1,2,0,6
Hyundai i20 Active,Hyundai,I20 Active,31558,1,691000,1,1,0,8
Hyundai Eon,Hyundai,Eon,38393,2,240700,1,1,0,12
Hyundai Elite i20,Hyundai,Elite I20,45315,1,537199,1,1,0,8
Datsun Go,Datsun,Go,54109,2,313500,1,1,0,10
Maruti Baleno,Maruti,Baleno,20827,1,554000,1,0,0,6
Maruti Dzire,Maruti,Dzire,56011,1,679000,1,1,0,6
Tata ALTROZ,Tata,Altroz,25208,1,546000,1,1,0,5
Maruti Alto 800,Maruti,Alto 800,34876,1,309000,1,1,0,8
Hyundai i20,Hyundai,I20,59124,1,452000,1,1,0,12
Hyundai Verna,Hyundai,Verna,62347,1,681000,3,1,0,11
Hyundai Creta,Hyundai,Creta,19016,1,1350000,3,1,0,5
Maruti Ritz,Maruti,Ritz,36143,2,185000,1,1,0,15
Skoda Octavia,Skoda,Octavia,81539,2,1088000,1,2,0,10
Maruti Vitara Brezza,Maruti,Vitara Brezza,62037,1,977000,3,1,0,8
Hyundai i10,Hyundai,I10,53276,2,360000,1,2,0,13
Maruti Swift Dzire,Maruti,Swift Dzire,61728,1,696000,3,1,0,9
Hyundai Grand i10,Hyundai,Grand I10,40523,1,449000,1,1,0,10
Toyota Camry,Toyota,Camry,31536,2,1137000,1,2,0,12
Renault Pulse,Renault,Pulse,31882,2,337000,3,1,0,13
Mahindra Kuv100,Mahindra,Kuv100,52324,2,493000,3,1,0,9
Maruti Celerio,Maruti,Celerio,18652,1,503999,1,1,0,6
Tata TIGOR,Tata,Tigor,10926,1,610500,1,1,0,5
Hyundai i10,Hyundai,I10,80542,1,293000,1,1,0,14
Hyundai Elite i20,Hyundai,Elite I20,43017,2,563000,1,1,0,10
Nissan Micra,Nissan,Micra,44200,2,547000,1,2,0,8
Maruti Dzire,Maruti,Dzire,61724,1,629000,3,2,0,8
Hyundai Verna,Hyundai,Verna,59432,1,975000,3,1,0,7
Honda City,Honda,City,55310,1,771000,1,1,0,10
Maruti S Cross,Maruti,S Cross,50905,1,877000,3,1,0,7
Hyundai Verna,Hyundai,Verna,74936,1,680000,3,1,0,10
Maruti S PRESSO,Maruti,S Presso,20218,1,464000,1,1,0,5
Ford Ecosport,Ford,Ecosport,79776,1,654000,3,1,0,8
Toyota Corolla Altis,Toyota,Corolla Altis,68288,2,576000,1,1,0,10
Honda City,Honda,City,71022,2,580000,1,1,0,11
Maruti Swift Dzire,Maruti,Swift Dzire,99319,1,454500,1,1,0,12
Hyundai Creta,Hyundai,Creta,87608,1,886799,3,1,0,8
KIA SELTOS,Kia,Seltos,40000,1,1201000,1,1,0,4
Maruti Swift,Maruti,Swift,86866,1,378000,1,1,0,12
Tata Harrier,Tata,Harrier,36459,1,1681599,3,1,0,6
Mahindra XUV500,Mahindra,Xuv500,31558,2,1536500,3,2,0,7
Maruti Vitara Brezza,Maruti,Vitara Brezza,24484,2,878000,1,1,0,5
Maruti Alto,Maruti,Alto,70507,1,386000,2,1,0,6
Maruti Vitara Brezza,Maruti,Vitara Brezza,46856,1,796499,3,1,0,8
Hyundai AURA,Hyundai,Aura,42520,1,675000,1,1,0,5
KIA SONET,Kia,Sonet,11270,1,1129000,1,1,0,4
Maruti Vitara Brezza,Maruti,Vitara Brezza,2493,1,1098199,1,1,0,3
Skoda Rapid,Skoda,Rapid,64441,1,1040000,3,2,0,7
Ford Ecosport,Ford,Ecosport,79017,2,859000,1,1,0,6
Renault Duster,Renault,Duster,44347,1,547000,3,1,0,8
Maruti Vitara Brezza,Maruti,Vitara Brezza,38041,1,675300,3,1,0,8
Maruti Vitara Brezza,Maruti,Vitara Brezza,39996,1,801000,1,1,0,4
Renault TRIBER,Renault,Triber,17123,1,768000,1,1,0,5
Honda Amaze,Honda,Amaze,83207,1,323000,1,1,1,12
Hyundai Creta,Hyundai,Creta,62665,1,837000,1,1,0,10
Mahindra Thar,Mahindra,Thar,60213,1,912699,3,1,0,5
Maruti Celerio,Maruti,Celerio,55406,1,483000,1,2,0,8
Renault Kwid,Renault,Kwid,60854,1,366000,1,1,0,7
Maruti Celerio,Maruti,Celerio,73017,1,400000,1,2,0,10
Maruti Swift Dzire,Maruti,Swift Dzire,27965,1,523000,1,1,0,10
Hyundai i10,Hyundai,I10,76215,2,292000,1,1,0,14
Honda Jazz,Honda,Jazz,69345,1,462000,1,1,0,8
Hyundai Elite i20,Hyundai,Elite I20,44388,1,655000,1,1,0,7
Tata NEXON,Tata,Nexon,19004,1,1284000,1,0,0,4
Renault TRIBER,Renault,Triber,6799,1,657000,1,1,0,4
Tata Harrier,Tata,Harrier,95140,1,1276000,3,1,0,6
Maruti Vitara Brezza,Maruti,Vitara Brezza,62430,1,811000,1,1,0,5
Maruti Baleno,Maruti,Baleno,69229,1,562500,1,1,0,9
Tata Tiago,Tata,Tiago,12566,2,565000,1,2,0,7
Hyundai Grand i10,Hyundai,Grand I10,44964,1,621000,1,1,0,7
Renault Kwid,Renault,Kwid,27498,1,457399,1,2,0,7
Hyundai i10,Hyundai,I10,73527,1,232000,1,1,0,12
Hyundai Creta,Hyundai,Creta,50842,1,974000,1,1,0,9
Maruti Vitara Brezza,Maruti,Vitara Brezza,78070,1,833000,3,1,0,6
Mahindra TUV300,Mahindra,Tuv300,30993,1,573000,3,1,0,9
Maruti Swift,Maruti,Swift,58897,1,556000,1,1,0,8
Ford Ecosport,Ford,Ecosport,91204,2,428700,3,1,0,10
Maruti Eeco,Maruti,Eeco,12903,1,487000,1,1,0,6
Hyundai Eon,Hyundai,Eon,91383,2,247000,1,1,0,12
Ford Ecosport,Ford,Ecosport,69151,2,650000,3,1,0,9
Honda Jazz,Honda,Jazz,45900,2,722000,1,1,0,8
Hyundai i10,Hyundai,I10,55033,1,395399,1,1,0,9
Hyundai Elite i20,Hyundai,Elite I20,66780,1,468000,1,1,0,10
Honda Amaze,Honda,Amaze,57125,1,456000,1,1,0,11
Hyundai i10,Hyundai,I10,56526,1,302000,1,1,0,15
Mahindra Thar,Mahindra,Thar,41973,2,738000,3,1,0,8
Hyundai i10,Hyundai,I10,21967,1,351000,1,1,0,12
Tata Zest,Tata,Zest,92255,2,446000,3,1,0,11
Tata Zest,Tata,Zest,50843,1,349000,1,1,0,10
Maruti Dzire,Maruti,Dzire,78258,2,747000,3,2,0,8
Hyundai Creta,Hyundai,Creta,27089,1,1355000,1,1,0,4
Maruti Zen Estilo,Maruti,Zen Estilo,46524,1,156000,1,1,0,15
Honda Brio,Honda,Brio,37270,1,376300,1,1,0,13
Maruti Alto 800,Maruti,Alto 800,6126,2,221000,1,1,0,12
Maruti S PRESSO,Maruti,S Presso,19194,1,573000,1,1,0,3
Tata TIGOR,Tata,Tigor,19176,1,699000,1,1,0,6
Maruti Vitara Brezza,Maruti,Vitara Brezza,74860,2,698000,3,1,0,8
KIA SONET,Kia,Sonet,5683,1,1302000,3,0,0,3
Renault Kwid,Renault,Kwid,30739,1,308000,1,1,0,9
Hyundai i20,Hyundai,I20,91401,1,502199,3,1,0,11
Honda Brio,Honda,Brio,58427,2,327000,1,1,0,10
Honda Civic,Honda,Civic,50642,2,1607000,1,2,0,6
Maruti Swift,Maruti,Swift,70704,2,430000,1,1,0,12
Maruti Eeco,Maruti,Eeco,26047,2,514199,2,1,0,5
Maruti Baleno,Maruti,Baleno,52042,1,739000,1,1,0,6
Maruti New  Wagon-R,Maruti,New  Wagon-R,20383,2,545000,1,1,0,6
Maruti Swift Dzire,Maruti,Swift Dzire,17094,2,618000,1,1,0,9
Hyundai Elite i20,Hyundai,Elite I20,53864,1,808000,1,1,0,7
Hyundai i10,Hyundai,I10,39033,1,445399,1,1,0,9
Hyundai Verna,Hyundai,Verna,53205,2,570000,1,1,0,13
Maruti Dzire,Maruti,Dzire,73404,1,595000,1,2,0,8
Ford Ecosport,Ford,Ecosport,37246,1,773000,3,1,0,7
Hyundai Santro Xing,Hyundai,Santro Xing,60056,2,154000,1,1,0,14
Mahindra XUV500,Mahindra,Xuv500,59620,2,801899,3,1,0,9
Tata ALTROZ,Tata,Altroz,22592,1,813000,1,1,0,4
Maruti Baleno,Maruti,Baleno,71278,2,625000,3,0,0,9
Maruti Dzire,Maruti,Dzire,30265,1,694000,1,1,0,4
Maruti Swift Dzire,Maruti,Swift Dzire,89437,2,515000,1,2,0,11
Maruti Swift,Maruti,Swift,99412,1,317000,3,1,0,13
Maruti Dzire,Maruti,Dzire,52854,1,611000,1,1,0,5
Hyundai VENUE,Hyundai,Venue,2151,1,1292000,1,2,0,3
Hyundai Elite i20,Hyundai,Elite I20,41052,1,864000,3,1,0,7
Hyundai i10,Hyundai,I10,34715,1,261000,1,1,0,13
Maruti Dzire,Maruti,Dzire,23531,1,525000,1,1,0,8
Maruti Ciaz,Maruti,Ciaz,16619,1,659899,1,2,0,10
Honda Amaze,Honda,Amaze,31227,2,685000,1,1,0,5
Maruti Swift,Maruti,Swift,32918,1,668000,1,1,0,8
Renault Kwid,Renault,Kwid,60636,2,394000,1,2,0,8
Hyundai VENUE,Hyundai,Venue,21175,1,1190000,3,1,0,3
Hyundai Elite i20,Hyundai,Elite I20,64835,2,570300,1,1,0,10
Maruti Ciaz,Maruti,Ciaz,18511,1,870499,1,1,0,6
Honda Brio,Honda,Brio,92658,1,344000,1,1,0,12
Hyundai Elite i20,Hyundai,Elite I20,45642,1,528499,1,1,0,10
Maruti Alto K10,Maruti,Alto K10,39974,1,224000,1,1,0,12
Maruti Swift,Maruti,Swift,52330,1,663000,3,1,0,7
Maruti Eeco,Maruti,Eeco,29535,1,498000,1,1,0,5
Maruti S Cross,Maruti,S Cross,58513,1,942000,3,1,0,6
Hyundai Grand i10,Hyundai,Grand I10,18462,1,404000,1,1,0,9
Renault Kwid,Renault,Kwid,55454,2,341000,1,1,0,9
Maruti Swift,Maruti,Swift,59973,2,394500,1,1,0,11
Hyundai Grand i10,Hyundai,Grand I10,54058,1,356000,1,1,0,12
Mahindra XUV 3OO,Mahindra,Xuv 3Oo,61979,1,889199,1,0,0,6
Honda Jazz,Honda,Jazz,38492,1,786000,1,2,0,6
Hyundai Grand i10,Hyundai,Grand I10,78896,1,438000,3,1,0,12
Maruti Zen Estilo,Maruti,Zen Estilo,19862,1,205000,1,1,0,12
Maruti Baleno,Maruti,Baleno,60665,1,540000,1,0,0,7
Maruti Vitara Brezza,Maruti,Vitara Brezza,52043,1,943000,1,1,0,5
KIA SELTOS,Kia,Seltos,22164,1,1290000,1,1,0,4
Nissan MAGNITE,Nissan,Magnite,24491,2,700000,1,0,0,4
Hyundai Elite i20,Hyundai,Elite I20,98553,2,607000,3,1,0,10
Volkswagen Polo,Volkswagen,Polo,88560,1,690800,1,1,0,7
Hyundai Creta,Hyundai,Creta,70714,2,729000,1,1,0,9
Mahindra XUV 3OO,Mahindra,Xuv 3Oo,54426,1,1120000,3,0,0,5
Hyundai i20 Active,Hyundai,I20 Active,47838,1,566000,1,1,0,10
Hyundai Grand i10,Hyundai,Grand I10,29207,1,469000,1,1,0,10
Tata NEXON,Tata,Nexon,4979,1,1076000,1,2,0,4
Maruti Swift,Maruti,Swift,71398,1,438000,3,1,0,10
Maruti Celerio X,Maruti,Celerio X,54106,1,497000,1,1,0,6
Hyundai Grand i10,Hyundai,Grand I10,35822,1,506000,1,1,0,10
Renault Duster,Renault,Duster,69910,1,822000,3,1,0,8
Honda City,Honda,City,70884,1,553000,1,2,0,12
Honda Brio,Honda,Brio,60372,2,397000,1,1,0,11
Honda WR-V,Honda,Wr-V,66000,1,737000,3,1,0,8
Honda City,Honda,City,92319,2,637000,3,1,0,11
Hyundai i20 Active,Hyundai,I20 Active,48318,1,638000,1,1,0,9
Maruti Eeco,Maruti,Eeco,35663,1,458000,1,1,0,7
Skoda Rapid,Skoda,Rapid,17237,1,1285000,1,1,0,6
Honda City,Honda,City,72199,1,531000,1,1,0,13
Maruti Dzire,Maruti,Dzire,15452,1,729000,1,2,0,6
Honda BR-V,Honda,Br-V,55514,2,976000,1,2,0,8
Maruti Wagon R Stingray,Maruti,Wagon R Stingray,69196,1,281000,1,1,0,12
Tata TIAGO NRG,Tata,Tiago Nrg,32752,1,644000,1,0,0,7
Hyundai Grand i10,Hyundai,Grand I10,36234,1,527000,1,1,0,7
Honda City,Honda,City,37698,2,804000,1,1,0,6
Mahindra Bolero,Mahindra,Bolero,95200,1,779000,3,1,0,6
Tata NEXON,Tata,Nexon,39230,1,674000,1,1,0,6
Maruti Baleno,Maruti,Baleno,24043,1,687000,1,2,0,9
Maruti Alto K10,Maruti,Alto K10,27501,1,366000,1,1,0,7
Hyundai Eon,Hyundai,Eon,16081,1,361000,1,1,0,7
Hyundai Elite i20,Hyundai,Elite I20,52287,1,694799,1,1,0,6
Hyundai Grand i10,Hyundai,Grand I10,48422,1,534000,1,1,0,10
Hyundai NEW SANTRO,Hyundai,New Santro,49176,2,500000,1,1,0,6
Maruti Zen Estilo,Maruti,Zen Estilo,38691,1,213000,1,1,0,12
Tata Tiago,Tata,Tiago,23268,1,516000,1,1,0,5
Honda City,Honda,City,99970,1,564000,1,1,0,11
Maruti IGNIS,Maruti,Ignis,57785,1,521000,1,1,0,4
Hyundai Creta,Hyundai,Creta,52206,2,1124000,3,2,0,8
Hyundai Elite i20,Hyundai,Elite I20,71735,2,586000,1,1,0,10
Hyundai i10,Hyundai,I10,37972,1,388000,1,1,0,12
Hyundai Creta,Hyundai,Creta,70457,1,1428000,3,1,0,7
Maruti Wagon R Stingray,Maruti,Wagon R Stingray,42541,1,308000,1,1,0,11
Maruti Ciaz,Maruti,Ciaz,44229,1,621000,1,1,0,11
Hyundai Grand i10,Hyundai,Grand I10,81360,1,567000,3,1,0,8
Renault Kiger,Renault,Kiger,10883,1,914000,1,0,0,4
Maruti IGNIS,Maruti,Ignis,33417,1,793000,1,2,0,5
Ford FREESTYLE,Ford,Freestyle,31169,2,589000,1,1,0,6
Maruti Alto K10,Maruti,Alto K10,27742,1,382000,1,1,0,8
Hyundai Eon,Hyundai,Eon,31383,1,269000,1,1,0,13
Maruti Dzire,Maruti,Dzire,28193,1,669699,1,1,0,7
Volkswagen Polo,Volkswagen,Polo,27135,1,539000,1,2,0,11
Hyundai Grand i10,Hyundai,Grand I10,32280,1,600000,1,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,19655,1,367000,1,1,0,12
Hyundai Elite i20,Hyundai,Elite I20,20447,1,797000,1,1,0,6
Hyundai Elite i20,Hyundai,Elite I20,32766,1,790000,1,2,0,6
Maruti Celerio,Maruti,Celerio,35689,1,446000,1,1,0,10
Fiat URBAN CROSS,Fiat,Urban Cross,36773,1,835000,3,0,0,6
Honda City,Honda,City,16524,1,918200,1,1,0,8
Honda Amaze,Honda,Amaze,30724,1,675000,1,1,0,7
Hyundai i20,Hyundai,I20,70596,2,521700,1,1,0,11
Maruti Alto 800,Maruti,Alto 800,53417,1,263000,1,1,0,11
Hyundai Eon,Hyundai,Eon,50061,1,276000,1,1,0,13
Hyundai Creta,Hyundai,Creta,9799,1,1466000,1,2,0,6
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,19392,1,677000,1,1,0,4
Renault Kiger,Renault,Kiger,6434,1,703000,1,2,0,4
Hyundai Elite i20,Hyundai,Elite I20,34842,1,678000,1,1,0,7
Tata NEXON,Tata,Nexon,22997,1,809000,1,1,0,6
Maruti Alto 800,Maruti,Alto 800,31737,2,326000,1,1,0,6
Honda Amaze,Honda,Amaze,75528,2,318000,3,1,0,12
Volkswagen Polo,Volkswagen,Polo,63237,2,706000,1,1,0,6
Maruti Dzire,Maruti,Dzire,13902,1,863000,1,1,0,5
Maruti S PRESSO,Maruti,S Presso,24740,1,421000,2,1,0,4
Volkswagen Polo,Volkswagen,Polo,65253,1,612000,1,2,0,9
Honda Jazz,Honda,Jazz,64886,1,709000,1,1,0,7
Hyundai Elite i20,Hyundai,Elite I20,97593,2,609000,3,1,0,9
Ford Ecosport,Ford,Ecosport,12388,1,805000,1,2,0,9
Hyundai VENUE,Hyundai,Venue,12218,1,873000,1,1,0,6
Maruti S PRESSO,Maruti,S Presso,9547,1,458000,1,1,0,5
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,65941,1,336000,1,1,0,10
Hyundai Elite i20,Hyundai,Elite I20,49260,1,753000,1,1,0,7
Maruti Swift,Maruti,Swift,47799,1,384000,1,1,0,11
Hyundai Verna,Hyundai,Verna,40468,1,1036000,1,1,0,7
Maruti Vitara Brezza,Maruti,Vitara Brezza,72969,2,836000,3,1,0,8
Hyundai Creta,Hyundai,Creta,23349,1,1035000,1,1,0,7
Ford Ecosport,Ford,Ecosport,24659,2,1001000,1,1,0,7
Hyundai Grand i10,Hyundai,Grand I10,13705,1,716000,1,2,0,6
Maruti Swift,Maruti,Swift,51856,1,560000,1,1,0,9
Hyundai NEW SANTRO,Hyundai,New Santro,9244,1,468000,1,1,0,5
Tata Tiago,Tata,Tiago,11664,1,495000,1,1,0,7
Honda City,Honda,City,44414,1,973000,1,2,0,7
Maruti Dzire,Maruti,Dzire,84078,1,837000,3,2,0,6
Hyundai Creta,Hyundai,Creta,41611,2,1316000,1,2,0,6
Hyundai Grand i10,Hyundai,Grand I10,50978,2,502000,1,1,0,8
Maruti Celerio,Maruti,Celerio,81455,2,493000,1,2,0,6
Maruti Swift,Maruti,Swift,54879,1,412000,1,1,0,12
Hyundai Eon,Hyundai,Eon,31472,1,293000,1,1,0,9
Maruti New  Wagon-R,Maruti,New  Wagon-R,7585,1,622000,1,1,0,3
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,55825,1,315000,1,1,0,10
Hyundai Grand i10,Hyundai,Grand I10,40426,1,485000,1,1,0,10
Tata ALTROZ,Tata,Altroz,15249,1,829000,1,1,0,4
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,66823,2,693000,1,1,0,6
Hyundai Grand i10,Hyundai,Grand I10,46745,2,414000,1,1,0,12
Hyundai Grand i10,Hyundai,Grand I10,55918,1,393000,1,1,0,9
Tata Tiago,Tata,Tiago,58122,1,528000,1,1,0,6
Hyundai Grand i10,Hyundai,Grand I10,48936,1,554000,1,1,0,7
Hyundai AURA,Hyundai,Aura,4433,1,693000,1,1,0,5
Maruti Alto 800,Maruti,Alto 800,69225,2,252000,1,1,0,10
Honda Amaze,Honda,Amaze,42097,1,666000,1,1,0,6
Ford Ecosport,Ford,Ecosport,59813,2,496000,1,1,0,12
Honda Amaze,Honda,Amaze,14709,1,899999,1,2,0,5
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,17727,2,745000,1,2,0,5
Hyundai Grand i10,Hyundai,Grand I10,54877,1,500000,2,1,0,7
Maruti Baleno,Maruti,Baleno,25993,1,578699,1,1,0,8
Hyundai Elite i20,Hyundai,Elite I20,62303,1,695000,3,1,0,10
Maruti Ciaz,Maruti,Ciaz,82635,2,645000,1,2,0,10
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,71243,1,330000,1,1,0,10
Hyundai Elite i20,Hyundai,Elite I20,23982,1,880000,1,1,0,6
Maruti Swift,Maruti,Swift,27693,1,707000,1,1,0,7
Hyundai Eon,Hyundai,Eon,22779,2,352000,1,1,0,9
Hyundai i10,Hyundai,I10,63059,2,314000,1,1,0,15
Maruti Celerio,Maruti,Celerio,59180,1,474000,1,2,0,8
Honda WR-V,Honda,Wr-V,32763,2,758000,1,1,0,7
Maruti Vitara Brezza,Maruti,Vitara Brezza,20479,1,1154000,1,2,0,5
Hyundai Grand i10,Hyundai,Grand I10,68443,1,457000,1,1,0,11
Maruti Swift,Maruti,Swift,18112,2,410000,2,1,0,11
Hyundai Elite i20,Hyundai,Elite I20,38387,1,738000,1,1,0,8
Maruti Vitara Brezza,Maruti,Vitara Brezza,13389,1,1061000,1,1,0,3
Hyundai Grand i10,Hyundai,Grand I10,13383,2,480000,1,1,0,10
Hyundai Elite i20,Hyundai,Elite I20,31567,1,645000,1,1,0,9
Hyundai Grand i10,Hyundai,Grand I10,25557,1,397000,1,1,0,9
Hyundai VENUE,Hyundai,Venue,21975,1,1119000,1,1,0,5
Hyundai Verna,Hyundai,Verna,74975,1,1110000,1,2,0,7
Hyundai Elite i20,Hyundai,Elite I20,37627,1,750000,1,1,0,8
Tata NEXON,Tata,Nexon,85898,1,904000,3,1,0,5
Hyundai Verna,Hyundai,Verna,81579,2,591000,1,1,0,12
Honda City,Honda,City,90334,1,513000,1,1,0,13
Hyundai i20 Active,Hyundai,I20 Active,92763,2,675000,1,1,0,9
Hyundai NEW SANTRO,Hyundai,New Santro,40607,1,501000,1,1,0,6
Mahindra Kuv100,Mahindra,Kuv100,63371,1,476000,1,1,0,7
Hyundai Eon,Hyundai,Eon,18754,1,315000,1,1,0,7
Mahindra XUV 3OO,Mahindra,Xuv 3Oo,13194,1,1142000,1,0,0,3
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,43734,1,352000,1,1,0,10
Maruti Ciaz,Maruti,Ciaz,95153,1,765000,3,1,0,9
Hyundai Elite i20,Hyundai,Elite I20,6356,2,495899,1,1,0,9
Maruti Vitara Brezza,Maruti,Vitara Brezza,11958,1,1009200,1,1,0,4
Maruti Alto 800,Maruti,Alto 800,31540,1,245800,1,1,0,11
Hyundai Grand i10,Hyundai,Grand I10,49350,1,367000,1,1,0,10
Maruti S Cross,Maruti,S Cross,40623,1,1190000,1,1,0,4
Honda Jazz,Honda,Jazz,54016,1,462000,1,1,0,8
Hyundai Eon,Hyundai,Eon,40207,2,191000,1,1,0,12
Hyundai Creta,Hyundai,Creta,30180,1,919000,1,1,0,9
Renault Kwid,Renault,Kwid,30078,1,420000,1,1,0,5
Ford Ecosport,Ford,Ecosport,77763,2,624800,3,1,0,11
Hyundai Elite i20,Hyundai,Elite I20,85215,1,635000,1,1,0,9
Hyundai Xcent,Hyundai,Xcent,36857,2,381000,1,1,0,11
Maruti Baleno,Maruti,Baleno,58367,1,698300,1,1,0,7
Hyundai NEW SANTRO,Hyundai,New Santro,28957,1,607000,1,1,0,4
Maruti Baleno,Maruti,Baleno,90821,2,496000,1,0,0,10
Maruti IGNIS,Maruti,Ignis,38207,1,555000,1,1,0,8
Honda City,Honda,City,21247,1,987000,1,2,0,8
Hyundai Elite i20,Hyundai,Elite I20,94366,2,606000,1,1,0,8
Datsun Redi Go,Datsun,Redi Go,54680,1,265000,1,1,0,9
Hyundai Elite i20,Hyundai,Elite I20,36051,1,695000,1,1,0,9
Hyundai Elite i20,Hyundai,Elite I20,22247,1,789000,1,1,0,6
Hyundai Elite i20,Hyundai,Elite I20,76750,1,523000,3,1,0,10
Hyundai Grand i10,Hyundai,Grand I10,47307,2,456000,1,1,0,11
Honda City,Honda,City,87748,1,634000,1,1,0,10
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,24036,2,451000,1,1,0,9
Honda City,Honda,City,54891,1,872000,1,1,0,7
Hyundai AURA,Hyundai,Aura,16518,1,933000,3,2,0,4
Hyundai i10,Hyundai,I10,45865,1,332000,1,1,0,14
Ford FREESTYLE,Ford,Freestyle,20497,1,681000,1,1,0,5
Skoda Rapid,Skoda,Rapid,11599,1,1082000,1,1,0,5
Hyundai Elite i20,Hyundai,Elite I20,9925,1,858000,1,1,0,6
Renault Kwid,Renault,Kwid,25949,1,473000,1,2,0,7
Maruti Alto 800,Maruti,Alto 800,19228,1,219000,1,1,0,12
Hyundai Elite i20,Hyundai,Elite I20,83230,1,624000,3,1,0,11
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,56328,1,359000,1,1,0,13
Maruti Alto 800,Maruti,Alto 800,43416,1,227000,1,1,0,11
Honda WR-V,Honda,Wr-V,17934,1,828000,1,1,0,6
Maruti Vitara Brezza,Maruti,Vitara Brezza,51689,1,793000,3,1,0,5
Renault Kwid,Renault,Kwid,23640,1,484000,1,2,0,7
Hyundai Xcent,Hyundai,Xcent,10918,1,773000,1,1,0,6
Renault Kiger,Renault,Kiger,16203,1,1068000,1,0,0,4
Hyundai Grand i10,Hyundai,Grand I10,47426,1,383000,1,1,0,11
Maruti Swift,Maruti,Swift,24858,1,626000,1,1,0,8
Maruti Celerio,Maruti,Celerio,69409,2,425000,1,2,0,9
Tata NEXON,Tata,Nexon,15281,1,831000,1,1,0,6
Ford FREESTYLE,Ford,Freestyle,32105,1,694000,1,1,0,6
KIA SELTOS,Kia,Seltos,2870,1,1357000,1,1,0,5
Maruti Swift,Maruti,Swift,55799,1,813000,3,2,0,7
Renault Kwid,Renault,Kwid,19089,1,495000,1,1,0,5
Renault Kiger,Renault,Kiger,17485,1,1231000,1,0,0,4
Hyundai i10,Hyundai,I10,49680,2,322000,1,1,0,14
Hyundai Eon,Hyundai,Eon,71696,1,274000,1,1,0,12
Maruti Swift,Maruti,Swift,40211,1,488000,1,1,0,10
Hyundai Grand i10,Hyundai,Grand I10,31080,2,478000,1,1,0,10
Mahindra XUV 3OO,Mahindra,Xuv 3Oo,45419,1,836000,1,0,0,4
